order_id,customer_id,product_id,category,is_alexa_ordered,order_time_stamp,order_date,order_hour_of_day,cancel_hour_of_day,return_date,cancel_time_stamp
1439,14083219,DqhMFG94gsnQZnk5,Home and Kitchen,0.0,2016-01-07 01:55:27,2016-01-07,1,,,
1440,14094930,qsb1UfizJKfckOy8,Grocery and Gourmet Food,0.0,2016-01-12 02:51:40,2016-01-12,2,,,
1441,14094930,9xWLR9380HA5yLVP,Home and Kitchen,0.0,2016-01-05 23:36:02,2016-01-05,23,,,
1442,14094930,WIEi0zQzM5LQMYbh,"Clothing, Shoes and Jewelry",0.0,2016-01-14 04:36:49,2016-01-14,4,,,
1443,14094930,Uc1LnSneZgMSoPVj,Home and Kitchen,0.0,2016-01-03 18:52:40,2016-01-03,18,,,
1444,14094930,1jL1JHtmHSeoYFdr,"Clothing, Shoes and Jewelry",0.0,2016-01-12 16:20:29,2016-01-12,16,,,
1445,14094930,5MBlFVBzWmKdECSq,"Clothing, Shoes and Jewelry",0.0,2016-01-02 18:23:29,2016-01-02,18,,,
1446,14094930,ME3hP6G4aj8AadpB,Home and Kitchen,0.0,2016-01-06 18:52:19,2016-01-06,18,,,
1447,14094930,ufIbFPtcQPyTaBDS,Electronics,0.0,2016-01-10 11:52:33,2016-01-10,11,,,
1448,14094930,uFPIr7levaV33cu5,Home and Kitchen,0.0,2016-01-09 12:51:43,2016-01-09,12,12.0,,2016-01-18 12:51:43
1449,14094930,KNPxgTEtcgXQN0GD,"Clothing, Shoes and Jewelry",0.0,2016-01-04 06:17:23,2016-01-04,6,,,
1450,14094930,bgslunwb0gl59VRw,"Clothing, Shoes and Jewelry",0.0,2016-01-05 00:21:55,2016-01-05,0,,,
1451,14094930,BWAfj7sTvBzJTwyh,"Clothing, Shoes and Jewelry",0.0,2016-01-07 05:06:14,2016-01-07,5,,,
1452,14094930,P4DJohNWA47wtoZ3,Grocery and Gourmet Food,0.0,2016-01-01 19:12:04,2016-01-01,19,,,
1453,14094930,Rq7fYEZQm1j7zJRQ,Grocery and Gourmet Food,1.0,2016-01-13 07:35:36,2016-01-13,7,,,
1454,14094930,vI9Mwbe6xNmDJJ2E,Grocery and Gourmet Food,1.0,2016-01-05 13:54:00,2016-01-05,13,,,
1455,14094930,reRIVY5VqrcqpKbr,Home and Kitchen,0.0,2016-01-13 12:07:06,2016-01-13,12,,,
1456,14094930,UWfUTXatU4TbF16s,Sports and Outdoors,0.0,2016-01-08 10:02:01,2016-01-08,10,,,
1457,14094930,Asn1XXQM3dej5j7W,Grocery and Gourmet Food,0.0,2016-01-06 11:37:33,2016-01-06,11,,,
1458,14094930,WDxBKQImqjL4BFRy,Grocery and Gourmet Food,0.0,2016-01-07 21:55:26,2016-01-07,21,,,
1459,14146909,uD0opzCR1xff2oUh,Sports and Outdoors,0.0,2016-01-07 20:47:31,2016-01-07,20,,,
1460,14146909,HbAhTDhxtkyKGUBT,Tools and Home Improvement,0.0,2016-01-12 13:40:21,2016-01-12,13,,,
1461,14146909,mfe7KTUH4RemrhDF,Grocery and Gourmet Food,0.0,2016-01-02 16:37:27,2016-01-02,16,,,
1462,14146909,OK916gX7175kMdvT,Home and Kitchen,0.0,2016-01-08 20:28:03,2016-01-08,20,,,
1463,14146909,n6NFGU8sJP7eHd8y,"Clothing, Shoes and Jewelry",0.0,2016-01-09 12:18:00,2016-01-09,12,,,
1464,14146909,qzaCm1QA8qUEZK1c,Electronics,0.0,2016-01-03 08:51:36,2016-01-03,8,,,
1465,14146909,mXf3BGmC0PuG4X5L,Home and Kitchen,1.0,2016-01-13 06:06:08,2016-01-13,6,,,
1466,14146909,vU2CDQgbY50S6hzt,Home and Kitchen,0.0,2016-01-12 08:45:13,2016-01-12,8,8.0,,2016-01-21 08:45:13
1467,14146909,3ckVgaLkyzZBX0rX,Grocery and Gourmet Food,0.0,2016-01-13 07:30:32,2016-01-13,7,,,
1468,14155707,jj73ggdEbIqqpQxj,Sports and Outdoors,0.0,2016-01-02 17:45:06,2016-01-02,17,,,
1469,14155707,BzENaVrF87IA4Z3F,Sports and Outdoors,0.0,2016-01-10 09:58:31,2016-01-10,9,,,
1470,14155707,cukVqHTL97GLg5Zn,Grocery and Gourmet Food,0.0,2016-01-12 20:27:47,2016-01-12,20,,,
1471,14155707,UWKDfqMQdRIUvBJl,Grocery and Gourmet Food,0.0,2016-01-13 09:51:04,2016-01-13,9,,,
1472,14155707,LQSRlhBMd3rw3RwH,Grocery and Gourmet Food,0.0,2016-01-10 08:02:17,2016-01-10,8,,,
1473,14155707,uSPLkyRdwHajnVq0,Grocery and Gourmet Food,0.0,2016-01-02 00:08:04,2016-01-02,0,,,
1474,14155707,5KSodyR7CBG6dcsG,Electronics,0.0,2016-01-09 21:53:26,2016-01-09,21,,,
1475,14155707,0jKtEyeF0WkR4HNV,Home and Kitchen,0.0,2016-01-06 07:51:08,2016-01-06,7,,2016-01-12,
1476,14155707,6DAg8CQBcsmtOtkV,Home and Kitchen,0.0,2016-01-05 06:18:53,2016-01-05,6,,,
1477,14155707,NiepWaYXIASvDHMs,Grocery and Gourmet Food,0.0,2016-01-03 07:33:21,2016-01-03,7,,,
1478,14155707,NhRHQ1iW3ZNxc9Kf,Home and Kitchen,0.0,2016-01-03 10:20:51,2016-01-03,10,,,
1479,14155707,cLiKDgTNs5ntLt2R,"Clothing, Shoes and Jewelry",0.0,2016-01-09 03:24:43,2016-01-09,3,,,
1480,14155707,92yxsC97TWwnaS9q,"Clothing, Shoes and Jewelry",0.0,2016-01-11 10:38:42,2016-01-11,10,,,
1481,14155707,2CCyCw1j5N0ZZxtz,Electronics,0.0,2016-01-11 12:56:15,2016-01-11,12,,,
1482,14155707,uzv4eqF8quF0fct0,Home and Kitchen,1.0,2016-01-09 04:32:30,2016-01-09,4,,,
1483,14155707,l73eL9EV4SFLSAcJ,Home and Kitchen,0.0,2016-01-07 23:29:05,2016-01-07,23,,,
1484,14201020,V0M8JQRiYAAC1oMf,Toys and Games,1.0,2016-01-14 20:33:34,2016-01-14,20,22.0,,2016-01-14 22:57:04
1485,14201020,FjFCrGiKjg2tGLle,Toys and Games,0.0,2016-01-08 02:56:56,2016-01-08,2,,,
1486,14201020,OZcaYA6Bh8EE2Tw4,Home and Kitchen,1.0,2016-01-04 13:23:55,2016-01-04,13,,,
1487,14201020,XKkhbClAiCF3dVeU,Sports and Outdoors,0.0,2016-01-10 22:40:09,2016-01-10,22,,,
1488,14201020,vKi3NFIgKjywVopc,Grocery and Gourmet Food,0.0,2016-01-07 00:44:00,2016-01-07,0,,,
1489,14201020,FTmjH2DRYL4L6Zds,"Clothing, Shoes and Jewelry",0.0,2016-01-03 14:01:29,2016-01-03,14,,,
1490,14201020,5gsOvo84O8MiRvk4,Home and Kitchen,0.0,2016-01-13 01:29:57,2016-01-13,1,,2016-01-20,
1491,14201020,YecO4SGbxRU9Bwp5,Grocery and Gourmet Food,0.0,2016-01-04 21:53:17,2016-01-04,21,,,
1492,14201020,97EkW9gQSpfNjDpk,Toys and Games,1.0,2016-01-05 18:50:26,2016-01-05,18,22.0,,2016-01-05 22:32:57
1493,14201020,tpH4rENLk4qzohs7,Grocery and Gourmet Food,0.0,2016-01-15 04:11:29,2016-01-15,4,,,
1494,14201020,wzqfYXdniN92RgNv,Home and Kitchen,0.0,2016-01-14 01:44:54,2016-01-14,1,,,
1495,14201020,9ABSKDnEEP4wYOtR,Home and Kitchen,0.0,2016-01-14 16:48:08,2016-01-14,16,,,
1496,14201020,t2U6g23Ozb1FZ8Ru,Home and Kitchen,0.0,2016-01-10 03:14:06,2016-01-10,3,,,
1497,14201020,8RxLQzuMwPuEMsVX,Baby,1.0,2016-01-07 08:31:45,2016-01-07,8,,,
1498,14201020,ZJj8fdS2IugZlCTq,Grocery and Gourmet Food,1.0,2016-01-08 10:20:34,2016-01-08,10,,,
1499,14201020,3Y9s32p1I9Mw1B1J,Baby,0.0,2016-01-03 19:03:52,2016-01-03,19,,,
1500,14201020,griD1V0CsqvADyEr,Toys and Games,0.0,2016-01-05 11:56:06,2016-01-05,11,,,
1501,14201020,f4mG95VbY6Ondr02,Home and Kitchen,0.0,2016-01-12 06:21:07,2016-01-12,6,,,
1502,14245704,W7uNvljIGWIVW792,Home and Kitchen,0.0,2016-01-10 11:37:22,2016-01-10,11,,,
1503,14245704,8TOq5X5uiYotWKY0,Grocery and Gourmet Food,0.0,2016-01-12 07:01:34,2016-01-12,7,,,
1504,14245704,aJndqCzxb8r6yQ9z,Grocery and Gourmet Food,1.0,2016-01-06 19:14:05,2016-01-06,19,,,
1505,14245704,4yMYUZZePlxcU5cq,Books,0.0,2016-01-11 04:18:02,2016-01-11,4,,,
1506,14245704,aCyJ0Zz63nfcPrip,Grocery and Gourmet Food,0.0,2016-01-02 16:57:32,2016-01-02,16,,,
1507,14245704,PrqRlzM3QRj1twmL,Home and Kitchen,0.0,2016-01-08 14:12:38,2016-01-08,14,,,
1508,14245704,TlFrNrow8qWZFyP2,Grocery and Gourmet Food,0.0,2016-01-07 20:42:18,2016-01-07,20,,,
1509,14245704,EyJeUHhGyqRrZ8cx,Home and Kitchen,1.0,2016-01-01 15:02:52,2016-01-01,15,,,
1510,14245704,VN2pU3fyh6RnFIhR,Grocery and Gourmet Food,0.0,2016-01-09 15:39:04,2016-01-09,15,,,
1511,14245704,OWHIldAoJPep34ZJ,Home and Kitchen,0.0,2016-01-06 00:44:47,2016-01-06,0,,,
1512,14245704,2FgSgoWHmdHDWomN,Grocery and Gourmet Food,0.0,2016-01-08 10:57:12,2016-01-08,10,,,
1513,14245704,kT6MZcxkkMdVMsKK,Grocery and Gourmet Food,1.0,2016-01-10 18:47:11,2016-01-10,18,,,
1514,14245704,PdZ7JR3f3NtWjPjW,Home and Kitchen,1.0,2016-01-08 14:18:25,2016-01-08,14,,,
1515,14245704,JCraTIdEu5wgR7iS,Books,0.0,2016-01-06 11:51:21,2016-01-06,11,,,
1516,14294356,wnqGy9Lz2jved6eL,Home and Kitchen,0.0,2016-01-08 19:26:41,2016-01-08,19,,,
1517,14294356,wl4oRBc3vu06EQKY,Grocery and Gourmet Food,0.0,2016-01-10 05:30:20,2016-01-10,5,,2016-01-16,
1518,14294356,6a489WJVTdZF5RSw,Home and Kitchen,0.0,2016-01-13 11:39:55,2016-01-13,11,,,
1519,14294356,xISh54k7zhQgVo72,Grocery and Gourmet Food,0.0,2016-01-08 10:57:14,2016-01-08,10,,,
1520,14294356,oyrTehe4eMMWoOj2,Home and Kitchen,0.0,2016-01-07 19:17:35,2016-01-07,19,,,
1521,14294356,InFSgOPnAjWFBhr0,Electronics,0.0,2016-01-12 08:02:18,2016-01-12,8,,,
1522,14294356,veCkb0GpU0S9k8g6,Grocery and Gourmet Food,0.0,2016-01-06 19:10:31,2016-01-06,19,,,
1523,14294356,UVPT3BjJE04c0r6Q,Grocery and Gourmet Food,0.0,2016-01-06 17:00:00,2016-01-06,17,,,
1524,14294356,dfmBiLEt1eTQ8Dio,Sports and Outdoors,0.0,2016-01-06 12:52:47,2016-01-06,12,,,
1525,14294356,BMZIjFPUCwW28bd7,Home and Kitchen,0.0,2016-01-08 19:57:20,2016-01-08,19,,,
1526,14294356,c4Ed0PzYQbSPU5n3,"Clothing, Shoes and Jewelry",0.0,2016-01-10 20:29:04,2016-01-10,20,,,
1527,14294356,60kGCAQjVquu8MD4,Grocery and Gourmet Food,1.0,2016-01-02 11:10:06,2016-01-02,11,,,
1528,14294356,Rx9d1QvYpRS9VXMl,Grocery and Gourmet Food,0.0,2016-01-01 15:31:55,2016-01-01,15,,,
1529,14294356,5uMuLR0JDNMVT3Vq,Sports and Outdoors,0.0,2016-01-15 02:11:28,2016-01-15,2,,,
1530,14294356,i1ToApiBKBkCYqGK,Home and Kitchen,1.0,2016-01-04 06:33:50,2016-01-04,6,,,
1531,14304065,rhe9gUaTCvvnBbSM,Books,0.0,2016-01-10 15:42:44,2016-01-10,15,,,
1532,14304065,dbQV2LaWZT1MIL28,Electronics,0.0,2016-01-10 23:16:57,2016-01-10,23,,,
1533,14304065,lMsPPCsf5RL7vwaT,Grocery and Gourmet Food,1.0,2016-01-09 22:57:04,2016-01-09,22,,,
1534,14304065,WqsvCRE4IBuWYLr7,Books,0.0,2016-01-07 00:31:09,2016-01-07,0,,,
1535,14304065,HMrFoU61oT4OBCwV,"Clothing, Shoes and Jewelry",0.0,2016-01-03 04:19:12,2016-01-03,4,,,
1536,14304065,XsdbX7ibDna0bRuh,"Clothing, Shoes and Jewelry",0.0,2016-01-02 09:35:06,2016-01-02,9,,,
1537,14304065,SK7IF1SctEs836LT,Electronics,0.0,2016-01-07 03:02:49,2016-01-07,3,,,
1538,14304065,SuH2XON5dENTx7WX,Home and Kitchen,0.0,2016-01-14 07:33:16,2016-01-14,7,,,
1539,14304065,8kGtLq9iRAkBQDGa,Home and Kitchen,0.0,2016-01-15 00:58:19,2016-01-15,0,,,
1540,14304065,UbK7ogFSUqzj9Mj5,Sports and Outdoors,0.0,2016-01-10 15:12:07,2016-01-10,15,,,
1541,14304065,57tsMnU13056TjZH,Electronics,0.0,2016-01-11 14:11:56,2016-01-11,14,,,
1542,14304065,7PRstU0X4NVk9kEK,Grocery and Gourmet Food,0.0,2016-01-09 07:32:42,2016-01-09,7,,,
1543,14304065,aMiAOWcKjymnOKYu,Electronics,0.0,2016-01-09 14:20:53,2016-01-09,14,,,
1544,14304065,5hz5B6RCPT6DrhRt,Grocery and Gourmet Food,0.0,2016-01-14 19:11:54,2016-01-14,19,,,
1545,14304065,uepIxkg8V4Vu9ac0,"Clothing, Shoes and Jewelry",0.0,2016-01-08 18:32:23,2016-01-08,18,,,
1546,14304065,UVPT3BjJE04c0r6Q,Grocery and Gourmet Food,1.0,2016-01-02 23:21:29,2016-01-02,23,,,
1547,14304664,ZbpG07AM12xhOzKU,Books,0.0,2016-01-08 07:11:24,2016-01-08,7,,,
1548,14304664,YRU09rkuhHJXPuKo,Grocery and Gourmet Food,0.0,2016-01-07 18:59:02,2016-01-07,18,,,
1549,14304664,LipmK2MtJZ9CPYtM,"Clothing, Shoes and Jewelry",0.0,2016-01-12 13:54:12,2016-01-12,13,,,
1550,14304664,3LmB9737wSsmeix2,Home and Kitchen,0.0,2016-01-10 16:35:01,2016-01-10,16,,,
1551,14304664,aOvdppX1jAE3Djy4,Grocery and Gourmet Food,0.0,2016-01-11 00:25:47,2016-01-11,0,,,
1552,14304664,0tiypZh94DNswFHs,Electronics,0.0,2016-01-02 09:48:25,2016-01-02,9,,2016-01-09,
1553,14304664,O2D0GckPiiEqi8UJ,Grocery and Gourmet Food,0.0,2016-01-15 02:41:05,2016-01-15,2,,,
1554,14304664,wSVZOKO1RL28ig8N,Grocery and Gourmet Food,1.0,2016-01-08 07:14:35,2016-01-08,7,,,
1555,14388268,ztDnxdM2oEz4k5Gf,Grocery and Gourmet Food,0.0,2016-01-02 11:54:47,2016-01-02,11,11.0,,2016-01-06 11:54:47
1556,14388268,pTlMBYIxT6BkgdBU,Grocery and Gourmet Food,0.0,2016-01-14 08:37:59,2016-01-14,8,,,
1557,14388268,XcKSiYccUbF2QMoL,Grocery and Gourmet Food,1.0,2016-01-07 06:45:43,2016-01-07,6,,,
1558,14388268,8TOq5X5uiYotWKY0,Grocery and Gourmet Food,0.0,2016-01-07 18:07:14,2016-01-07,18,,,
1559,14388268,rGPShJdREkLwkmgp,Grocery and Gourmet Food,0.0,2016-01-02 23:56:18,2016-01-02,23,,,
1560,14388268,KCa6aZOTscIHdrld,Electronics,0.0,2016-01-10 19:03:19,2016-01-10,19,,,
1561,14388268,8hoJaxSn4XafuRNs,Grocery and Gourmet Food,0.0,2016-01-06 19:53:03,2016-01-06,19,,,
1562,14388268,la3xRPmqh02tX8dt,Books,0.0,2016-01-09 19:01:11,2016-01-09,19,,,
1563,14388268,ikC5OLWb2tMWNePH,Sports and Outdoors,0.0,2016-01-12 13:55:39,2016-01-12,13,,,
1564,14393045,fLvgbCQv2UH6uubL,Grocery and Gourmet Food,0.0,2016-01-08 07:41:02,2016-01-08,7,,,
1565,14393045,xjD3mOEL1HRnN2Op,Grocery and Gourmet Food,0.0,2016-01-10 19:36:02,2016-01-10,19,,,
1566,14393045,BeYvz6srLekc2cDH,Home and Kitchen,0.0,2016-01-08 19:13:25,2016-01-08,19,,,
1567,14393045,uqPMbxTRYnen2oWH,Electronics,0.0,2016-01-03 21:31:02,2016-01-03,21,,,
1568,14393045,4UuengloWlZeTwS0,Grocery and Gourmet Food,0.0,2016-01-14 18:42:49,2016-01-14,18,,,
1569,14393045,4fFNnjJuPcZWDMGh,Books,0.0,2016-01-14 04:36:36,2016-01-14,4,,,
1570,14393045,jiW8uxj1G4mlSUZ8,Books,0.0,2016-01-06 03:11:30,2016-01-06,3,,,
1571,14393045,5cDy8X80dYSG1drn,Home and Kitchen,0.0,2016-01-05 13:12:00,2016-01-05,13,,,
1572,14393045,3rj1piDEUEuOPZSd,"Clothing, Shoes and Jewelry",0.0,2016-01-14 03:27:39,2016-01-14,3,3.0,,2016-01-20 03:27:39
1573,14393045,n78whFik9NXOx4D8,Home and Kitchen,0.0,2016-01-12 07:54:48,2016-01-12,7,,,
1574,14393045,koUKnWdregAHC8WP,Home and Kitchen,0.0,2016-01-07 21:18:56,2016-01-07,21,,,
1575,14393045,ZslUKXZpojBPhT3e,Electronics,0.0,2016-01-01 22:58:57,2016-01-01,22,,,
1576,14393045,ewn4RgRern0I76KG,Grocery and Gourmet Food,1.0,2016-01-11 21:27:12,2016-01-11,21,,,
1577,14393045,hZhowcZxIpkZUecL,Books,0.0,2016-01-15 03:16:11,2016-01-15,3,,,
1578,14393045,18IbsXjY5YAmcCbZ,Books,0.0,2016-01-02 08:05:49,2016-01-02,8,8.0,,2016-01-06 08:05:49
1579,14393045,hiMlTILIGEN6phUu,Sports and Outdoors,0.0,2016-01-09 16:42:23,2016-01-09,16,,,
1580,14393045,lKNSgMRvnWtIvlG6,Grocery and Gourmet Food,0.0,2016-01-05 12:22:31,2016-01-05,12,,,
1581,14434955,Uc1LnSneZgMSoPVj,Home and Kitchen,1.0,2016-01-09 07:15:51,2016-01-09,7,,,
1582,14434955,9f1o39GR6xjHYP8t,Home and Kitchen,0.0,2016-01-02 20:16:10,2016-01-02,20,,,
1583,14434955,THC7Jmm4SCbCFyVj,Grocery and Gourmet Food,0.0,2016-01-06 03:02:26,2016-01-06,3,,,
1584,14434955,CYbkal4Sz7Qdqgdf,Home and Kitchen,0.0,2016-01-11 16:19:58,2016-01-11,16,,,
1585,14434955,wFCApW1M7bOJCr64,"Clothing, Shoes and Jewelry",0.0,2016-01-13 01:36:36,2016-01-13,1,,,
1586,14434955,opOzoo1sfG2WFIp0,Grocery and Gourmet Food,0.0,2016-01-07 03:02:24,2016-01-07,3,,,
1587,14434955,fNJAnIQ5soD9S5mN,Grocery and Gourmet Food,0.0,2016-01-13 03:37:47,2016-01-13,3,,,
1588,14434955,A6uJ9iO1DA24Gnrh,"Patio, Lawn and Garden",0.0,2016-01-15 03:51:06,2016-01-15,3,,2016-01-22,
1589,14434955,msi4dGwFB094JWQb,Grocery and Gourmet Food,0.0,2016-01-03 13:23:16,2016-01-03,13,,,
1590,14434955,2T2fgx1bOUNw5YFL,Home and Kitchen,0.0,2016-01-10 01:03:14,2016-01-10,1,,,
1591,14434955,tKpvho7A45qKu52K,"Clothing, Shoes and Jewelry",0.0,2016-01-12 01:15:40,2016-01-12,1,,,
1592,14434955,gPzBzdn2MbOJbaV5,"Clothing, Shoes and Jewelry",0.0,2016-01-05 16:07:11,2016-01-05,16,16.0,,2016-01-09 16:07:11
1593,14434955,WIEi0zQzM5LQMYbh,"Clothing, Shoes and Jewelry",0.0,2016-01-14 17:18:07,2016-01-14,17,,,
1594,14450071,as9GoN7sSW41CXhg,Sports and Outdoors,0.0,2016-01-10 01:20:49,2016-01-10,1,,,
1595,14450071,2XR6WzvlhqSnspdr,Electronics,0.0,2016-01-04 04:35:51,2016-01-04,4,,,
1596,14450071,nH3RQI30lfqVINSt,Baby,0.0,2016-01-09 13:51:25,2016-01-09,13,,,
1597,14450071,kAloRVVJi2QryWMB,Grocery and Gourmet Food,0.0,2016-01-03 05:39:35,2016-01-03,5,,,
1598,14450071,QSTkIHBCSw5CDbh8,Home and Kitchen,0.0,2016-01-06 16:55:41,2016-01-06,16,,,
1599,14450071,g5fH4r5Fb3akOP34,Toys and Games,1.0,2016-01-02 19:58:42,2016-01-02,19,,2016-01-11,
1600,14450071,D9XXalf1J4QHGc3U,"Clothing, Shoes and Jewelry",0.0,2016-01-04 12:06:13,2016-01-04,12,,,
1601,14450071,Lc6UOZleS9AH5wWT,Toys and Games,1.0,2016-01-04 19:48:31,2016-01-04,19,20.0,,2016-01-04 20:37:52
1602,14450071,CbaW1JorYkc1ItTh,Home and Kitchen,1.0,2016-01-04 10:16:54,2016-01-04,10,,,
1603,14450071,1UBFtgw20gnphc6V,Toys and Games,0.0,2016-01-06 12:32:56,2016-01-06,12,,,
1604,14450071,3nffFH5PisEE3tSc,Books,0.0,2016-01-15 01:47:31,2016-01-15,1,,,
1605,14450071,2t5Y1RZMmhRCXGxT,Baby,0.0,2016-01-09 12:54:28,2016-01-09,12,,,
1606,14450071,puH7PVJxPdHRKv2B,Home and Kitchen,0.0,2016-01-04 23:19:26,2016-01-04,23,,,
1607,14450071,oVuTww3lfXxqrZdq,Toys and Games,0.0,2016-01-12 21:13:47,2016-01-12,21,,,
1608,14450071,OnAZGW6V8Zch3XCE,Home and Kitchen,1.0,2016-01-10 17:44:03,2016-01-10,17,,,
1609,14492983,f0J8UL51fAyBks7H,Grocery and Gourmet Food,0.0,2016-01-09 02:37:53,2016-01-09,2,,,
1610,14492983,sowLVco3rajzpVJ5,Electronics,0.0,2016-01-01 19:55:15,2016-01-01,19,,,
1611,14492983,F24BuGfJronVRYNt,Home and Kitchen,0.0,2016-01-12 15:17:11,2016-01-12,15,,,
1612,14492983,6VAyGljNB2BUzddE,Home and Kitchen,0.0,2016-01-05 02:43:15,2016-01-05,2,,,
1613,14492983,cTREIqjN5SPhRaMj,Grocery and Gourmet Food,0.0,2016-01-10 14:26:11,2016-01-10,14,,,
1614,14492983,fETBBIeN1yR2eOOw,Electronics,0.0,2016-01-13 03:03:19,2016-01-13,3,,,
1615,14492983,fCNWLZ16EKCyUiIM,Grocery and Gourmet Food,1.0,2016-01-14 20:09:31,2016-01-14,20,,,
1616,14492983,YCH0ue68Xc5ZxPpC,Grocery and Gourmet Food,1.0,2016-01-12 22:13:24,2016-01-12,22,,,
1617,14492983,ALDOG3ubdEtKjuwo,Books,0.0,2016-01-13 04:00:55,2016-01-13,4,,,
1618,14492983,VSZnJh5r0yJqr5Mn,"Clothing, Shoes and Jewelry",0.0,2016-01-12 07:50:43,2016-01-12,7,,,
1619,14492983,POf7dqR6A59RlbY9,Home and Kitchen,1.0,2016-01-11 08:21:26,2016-01-11,8,,,
1620,14492983,Vez9zpcOFqXB0xE6,"Clothing, Shoes and Jewelry",0.0,2016-01-03 12:33:57,2016-01-03,12,,,
1621,14492983,hWC5acPzezW6xvZF,Books,0.0,2016-01-02 11:44:29,2016-01-02,11,,,
1622,14492983,aBC02fu8sownOriQ,Sports and Outdoors,0.0,2016-01-15 02:51:57,2016-01-15,2,,,
1623,14492983,kfP7OyPw4hrzMWNX,Home and Kitchen,0.0,2016-01-14 21:19:06,2016-01-14,21,,,
1624,14492983,hviBHzm2q7OQxLYv,Home and Kitchen,0.0,2016-01-10 03:52:08,2016-01-10,3,,,
1625,14494945,1HSPBDdIlIAQVAw0,Books,0.0,2016-01-04 17:29:07,2016-01-04,17,,,
1626,14494945,sZHCTumWrUZcGoW8,Home and Kitchen,0.0,2016-01-09 11:57:33,2016-01-09,11,,,
1627,14494945,8xDS8EwImpxBYDmi,Home and Kitchen,1.0,2016-01-13 08:55:35,2016-01-13,8,,,
1628,14494945,aeZTpk0gPCsxsKgH,Grocery and Gourmet Food,1.0,2016-01-11 13:58:02,2016-01-11,13,,,
1629,14494945,lFXwjj4fAvF53K8q,Home and Kitchen,0.0,2016-01-01 15:09:19,2016-01-01,15,,,
1630,14494945,zpt6sNe0iju3hlft,Sports and Outdoors,0.0,2016-01-10 01:01:17,2016-01-10,1,,,
1631,14494945,uepIxkg8V4Vu9ac0,"Clothing, Shoes and Jewelry",0.0,2016-01-04 12:57:39,2016-01-04,12,,,
1632,14494945,OLyXW57ozEOAlSvE,"Clothing, Shoes and Jewelry",0.0,2016-01-03 00:53:02,2016-01-03,0,,2016-01-09,
1633,14494945,QvjGMzj0crSPpzIj,"Clothing, Shoes and Jewelry",0.0,2016-01-10 01:49:42,2016-01-10,1,1.0,,2016-01-18 01:49:42
1634,14494945,t5mKjYjVugQe0boU,Home and Kitchen,0.0,2016-01-07 15:00:15,2016-01-07,15,,2016-01-12,
1635,14499313,ZmjaKuI0fBWaX22d,Grocery and Gourmet Food,1.0,2016-01-06 12:41:43,2016-01-06,12,,,
1636,14499313,Q72DAvzhmfCWR539,Electronics,0.0,2016-01-02 19:16:03,2016-01-02,19,,,
1637,14499313,jqHlld5lwZdkRdiJ,Grocery and Gourmet Food,0.0,2016-01-10 20:08:33,2016-01-10,20,,,
1638,14499313,DCr1rp9GgTzMRseM,Electronics,0.0,2016-01-08 15:27:45,2016-01-08,15,,,
1639,14499313,PdZ7JR3f3NtWjPjW,Home and Kitchen,0.0,2016-01-14 08:22:31,2016-01-14,8,,,
1640,14499313,PrqRlzM3QRj1twmL,Home and Kitchen,0.0,2016-01-11 08:53:05,2016-01-11,8,,,
1641,14499313,VM9EdL0BYJK3mXQb,Grocery and Gourmet Food,0.0,2016-01-02 14:08:37,2016-01-02,14,,2016-01-10,
1642,14499313,LNfmLqokpPhV6zCx,Grocery and Gourmet Food,0.0,2016-01-04 20:21:52,2016-01-04,20,,,
1643,14499313,4xCTzfYw4PqUKs4f,Grocery and Gourmet Food,0.0,2016-01-02 16:39:20,2016-01-02,16,,,
1644,14499313,NmXbMyd1CD8rrWUN,Electronics,0.0,2016-01-06 16:07:06,2016-01-06,16,,,
1645,14499313,VVFyiibepE7VNvTM,Home and Kitchen,0.0,2016-01-07 00:54:17,2016-01-07,0,,,
1646,14499313,SuH2XON5dENTx7WX,Home and Kitchen,0.0,2016-01-10 22:36:05,2016-01-10,22,,,
1647,14499313,uStRaA4m0Y6kN5pM,"Clothing, Shoes and Jewelry",0.0,2016-01-09 08:42:53,2016-01-09,8,,,
1648,14529519,CKODlmocaDPAaua2,Electronics,0.0,2016-01-09 23:34:56,2016-01-09,23,,,
1649,14529519,xNmBWIvefBmFJ8YH,Home and Kitchen,0.0,2016-01-12 11:22:29,2016-01-12,11,,,
1650,14529519,O1iAQR3kKJJ2sOzC,Books,0.0,2016-01-10 11:28:00,2016-01-10,11,,,
1651,14529519,3Y74cHDsKZZ5aCFz,Home and Kitchen,0.0,2016-01-02 11:22:10,2016-01-02,11,,,
1652,14529519,bNorKndOfiewPFAz,"Clothing, Shoes and Jewelry",0.0,2016-01-02 13:15:17,2016-01-02,13,,,
1653,14529519,lKNSgMRvnWtIvlG6,Grocery and Gourmet Food,0.0,2016-01-04 12:56:39,2016-01-04,12,,,
1654,14529519,9qfpUy6xSQ0gPKFy,Home and Kitchen,0.0,2016-01-03 14:09:25,2016-01-03,14,,,
1655,14529519,wQgtEOHeyjDPsZLJ,Home and Kitchen,0.0,2016-01-03 05:22:27,2016-01-03,5,,,
1656,14529519,FqH2lGeSWwESUHOt,Home and Kitchen,0.0,2016-01-05 05:33:32,2016-01-05,5,,,
1657,14529519,XcnVFHlpqSP6SZl8,Grocery and Gourmet Food,0.0,2016-01-02 21:09:06,2016-01-02,21,,,
